item_name,displayName,category,status,source_png,dest_rel_path,sprite_w,sprite_h,tex_w_note
Item_Fish,Fish,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFish.png,assets/consumables/Item_Fish.png,133.85,138.88,tex=144x144 ATLAS_SUBRECT rect=134x139 (crop needed)
Item_FishNChips,Fish and chips,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFishNChips.png,assets/consumables/Item_FishNChips.png,243.95,82.92,tex=264x88 ATLAS_SUBRECT rect=244x83 (crop needed)
Item_FishSalted,Salted Fish,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSaltedFish.png,assets/consumables/Item_FishSalted.png,132.85,138.9,tex=144x144 ATLAS_SUBRECT rect=133x139 (crop needed)
Item_Flour,Flour,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemFlour.png,assets/consumables/Item_Flour.png,95.95,120.85,tex=128x128 ATLAS_SUBRECT rect=96x121 (crop needed)
Item_Fondue,Fondue,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCheeseFondue.png,assets/consumables/Item_Fondue.png,258.91,113.85,tex=272x128 ATLAS_SUBRECT rect=259x114 (crop needed)
Item_FrenchHotdog,French Hotdog,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFrenchHotdog.png,assets/consumables/Item_FrenchHotdog.png,44.0,152.0,tex=44x152
Item_FrenchToast,French Toast,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFrenchtoast.png,assets/consumables/Item_FrenchToast.png,130.85,49.9,tex=160x96 ATLAS_SUBRECT rect=131x50 (crop needed)
Item_FrogLeg,Frog Leg,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFrogLeg.png,assets/consumables/Item_FrogLeg.png,103.87,127.92,tex=128x128 ATLAS_SUBRECT rect=104x128 (crop needed)
Item_FullEnglishBreakfast,Full English Breakfast,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFullEnglishBreakfast.png,assets/consumables/Item_FullEnglishBreakfast.png,243.95,71.9,tex=264x128 ATLAS_SUBRECT rect=244x72 (crop needed)
Item_Gravy,Gravy,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGravy.png,assets/consumables/Item_Gravy.png,228.9,108.85,tex=272x120 ATLAS_SUBRECT rect=229x109 (crop needed)
Item_GrilledPoultry,Grilled Poultry,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGrilledPoultry.png,assets/consumables/Item_GrilledPoultry.png,243.95,110.88,tex=264x128 ATLAS_SUBRECT rect=244x111 (crop needed)
Item_GumHubba,Sweet Gum,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHubbabubba.png,assets/consumables/Item_GumHubba.png,135.93,114.9,tex=144x136 ATLAS_SUBRECT rect=136x115 (crop needed)
Item_Haggis,Haggis,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHaggis.png,assets/consumables/Item_Haggis.png,243.95,125.85,tex=264x144 ATLAS_SUBRECT rect=244x126 (crop needed)
Item_HardBread,Hard Bread,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHardBread.png,assets/consumables/Item_HardBread.png,89.85,135.85,tex=96x144 ATLAS_SUBRECT rect=90x136 (crop needed)
Item_HardshellTaco,Hardshell Taco,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHardshellTaco.png,assets/consumables/Item_HardshellTaco.png,164.0,100.0,tex=164x100
Item_Hazelnut,Hazelnut,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHazelnut.png,assets/consumables/Item_Hazelnut.png,104.9,103.85,tex=128x128 ATLAS_SUBRECT rect=105x104 (crop needed)
Item_Herb,Herbs,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHerb.png,assets/consumables/Item_Herb.png,99.87,104.87,tex=128x128 ATLAS_SUBRECT rect=100x105 (crop needed)
Item_HolyToast,Holy Toast,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemJesusToast.png,assets/consumables/Item_HolyToast.png,138.9,119.95,tex=144x128 ATLAS_SUBRECT rect=139x120 (crop needed)
Item_HotPot,Hot Pot,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHotPot.png,assets/consumables/Item_HotPot.png,325.87,168.85,tex=328x176 ATLAS_SUBRECT rect=326x169 (crop needed)
Item_HotSauce,Hot Sauce,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHotSauce.png,assets/consumables/Item_HotSauce.png,90.9,249.85,tex=108x264 ATLAS_SUBRECT rect=91x250 (crop needed)
Item_HotSnax,Hot Snacks,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHotSnax.png,assets/consumables/Item_HotSnax.png,129.9,138.9,tex=144x144 ATLAS_SUBRECT rect=130x139 (crop needed)
Item_Jam,Berry Jam,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemJam.png,assets/consumables/Item_Jam.png,128.0,120.9,tex=128x128 ATLAS_SUBRECT rect=128x121 (crop needed)
Item_JamUnsweetened,Berry Jam (Unsweetened),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemJamUnsweeten.png,assets/consumables/Item_JamUnsweetened.png,128.0,120.9,tex=128x128 ATLAS_SUBRECT rect=128x121 (crop needed)
Item_Jello,Jello,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemJello.png,assets/consumables/Item_Jello.png,243.95,105.85,tex=264x128 ATLAS_SUBRECT rect=244x106 (crop needed)
Item_KarlOskar,Karl-Oskar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemKarlOskar.png,assets/consumables/Item_KarlOskar.png,124.95,120.9,tex=128x128 ATLAS_SUBRECT rect=125x121 (crop needed)
Item_KidneyPie,Kidney Pie,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemKidneyPie.png,assets/consumables/Item_KidneyPie.png,234.95,116.85,tex=248x128 ATLAS_SUBRECT rect=235x117 (crop needed)
Item_KidneyStone,Kidney Stone,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemKidneyStone.png,assets/consumables/Item_KidneyStone.png,95.91,96.92,tex=104x104 ATLAS_SUBRECT rect=96x97 (crop needed)
Item_Leverpastej,Leverpastej,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLeverpastej.png,assets/consumables/Item_Leverpastej.png,268.9,105.94,tex=272x120 ATLAS_SUBRECT rect=269x106 (crop needed)
Item_LiverDumpling,Dumpling,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLiverDumpling.png,assets/consumables/Item_LiverDumpling.png,92.0,104.0,tex=92x104
Item_Lussekatt,Lussekatt,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLussekatt.png,assets/consumables/Item_Lussekatt.png,68.0,104.0,tex=68x104
Item_MacNCheese,Mac'n'Cheese,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMacNCheese.png,assets/consumables/Item_MacNCheese.png,183.86,105.85,tex=208x120 ATLAS_SUBRECT rect=184x106 (crop needed)
Item_Maki,Maki,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMaki.png,assets/consumables/Item_Maki.png,242.85,106.9,tex=264x128 ATLAS_SUBRECT rect=243x107 (crop needed)
Item_Marshmallow,Marshmallows,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMarshmallow.png,assets/consumables/Item_Marshmallow.png,287.95,71.85,tex=288x80 ATLAS_SUBRECT rect=288x72 (crop needed)
Item_MashedPotatoes,Mashed Potatoes,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMashedPotatoes.png,assets/consumables/Item_MashedPotatoes.png,183.85,135.92,tex=192x136 ATLAS_SUBRECT rect=184x136 (crop needed)
Item_MatchaGum,Green Tea Gum,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGreenTeaGum.png,assets/consumables/Item_MatchaGum.png,130.85,130.9,tex=136x136 ATLAS_SUBRECT rect=131x131 (crop needed)
Item_MatchaTeaPowder,Matcha,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemMacha.png,assets/consumables/Item_MatchaTeaPowder.png,116.94,102.85,tex=128x108 ATLAS_SUBRECT rect=117x103 (crop needed)
Item_MeatSkewers,Meat Skewers,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMeatSkewer.png,assets/consumables/Item_MeatSkewers.png,287.95,71.9,tex=288x80 ATLAS_SUBRECT rect=288x72 (crop needed)
Item_Meringue,Meringue,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMeringue.png,assets/consumables/Item_Meringue.png,110.9,107.94,tex=120x120 ATLAS_SUBRECT rect=111x108 (crop needed)
Item_Mochi,Mochi,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMochi.png,assets/consumables/Item_Mochi.png,121.86,92.85,tex=128x112 ATLAS_SUBRECT rect=122x93 (crop needed)
Item_Mudcake,Chocolate Mudcake,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMudCake.png,assets/consumables/Item_Mudcake.png,140.9,94.92,tex=152x96 ATLAS_SUBRECT rect=141x95 (crop needed)
Item_MushroomFried,'Fried Mushroom ',consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMushroomsFried.png,assets/consumables/Item_MushroomFried.png,243.95,76.85,tex=264x128 ATLAS_SUBRECT rect=244x77 (crop needed)
Item_MushroomOmelette,Mushroom Omelette,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemOmellet.png,assets/consumables/Item_MushroomOmelette.png,243.95,68.85,tex=264x80 ATLAS_SUBRECT rect=244x69 (crop needed)
Item_MushroomSkewer,Mushroom Skewer,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMushroomSkewer.png,assets/consumables/Item_MushroomSkewer.png,265.91,67.9,tex=288x80 ATLAS_SUBRECT rect=266x68 (crop needed)
Item_MushroomSoup,Mushroom Soup,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMushroomSoup.png,assets/consumables/Item_MushroomSoup.png,183.9,104.85,tex=208x120 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_MycotaSquamata,Mycota Squamata,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMycotaSquamata.png,assets/consumables/Item_MycotaSquamata.png,131.9,235.9,tex=136x248 ATLAS_SUBRECT rect=132x236 (crop needed)
Item_MysteryMeat,Mystery Meat,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMysteryMeat.png,assets/consumables/Item_MysteryMeat.png,86.9,137.93,tex=96x160 ATLAS_SUBRECT rect=87x138 (crop needed)
Item_Nigiri,Nigiri,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNigiri.png,assets/consumables/Item_Nigiri.png,242.85,101.88,tex=264x128 ATLAS_SUBRECT rect=243x102 (crop needed)
Item_Nuggets,Nuggets,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNuggets.png,assets/consumables/Item_Nuggets.png,243.95,87.87,tex=264x128 ATLAS_SUBRECT rect=244x88 (crop needed)
Item_NutMix,Nut Mix,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNutMix.png,assets/consumables/Item_NutMix.png,124.92,139.97,tex=144x144 ATLAS_SUBRECT rect=125x140 (crop needed)
Item_NutSpread,Nut Spread,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNutSpread.png,assets/consumables/Item_NutSpread.png,195.9,220.85,tex=204x232 ATLAS_SUBRECT rect=196x221 (crop needed)
Item_Oats,Oats,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemOats.png,assets/consumables/Item_Oats.png,129.85,211.95,tex=144x224 ATLAS_SUBRECT rect=130x212 (crop needed)
Item_Omelette,Omelette,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemOmellet.png,assets/consumables/Item_Omelette.png,243.95,68.85,tex=264x80 ATLAS_SUBRECT rect=244x69 (crop needed)
Item_Onigiri,Onigiri,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemOnigiri.png,assets/consumables/Item_Onigiri.png,242.85,107.9,tex=264x128 ATLAS_SUBRECT rect=243x108 (crop needed)
Item_PastaBolognese,Spaghetti Bolognese,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPastaBolognese.png,assets/consumables/Item_PastaBolognese.png,184.0,132.0,tex=184x132
Item_Peanut,Peanut,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPeanut.png,assets/consumables/Item_Peanut.png,115.85,115.9,tex=128x128 ATLAS_SUBRECT rect=116x116 (crop needed)
Item_PeanutButter,Peanut Butter,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemPeanutbutter.png,assets/consumables/Item_PeanutButter.png,162.9,183.9,tex=204x232 ATLAS_SUBRECT rect=163x184 (crop needed)
Item_PineNut,Pine nuts,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPineCone.png,assets/consumables/Item_PineNut.png,102.9,111.85,tex=128x128 ATLAS_SUBRECT rect=103x112 (crop needed)
Item_PizzaLarge,Pizza,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPizza.png,assets/consumables/Item_PizzaLarge.png,251.85,251.85,tex=272x272 ATLAS_SUBRECT rect=252x252 (crop needed)
Item_PizzaSlice,Pizza Slice,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPizzaSlice.png,assets/consumables/Item_PizzaSlice.png,121.9,142.92,tex=144x144 ATLAS_SUBRECT rect=122x143 (crop needed)
Item_PoisonGum,Anti-Poison Gum,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPoisonGum.png,assets/consumables/Item_PoisonGum.png,131.97,130.9,tex=144x144 ATLAS_SUBRECT rect=132x131 (crop needed)
Item_Polsa,Pölsa,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPolsa.png,assets/consumables/Item_Polsa.png,183.9,104.85,tex=208x120 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_Polse,Pølse,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPolse.png,assets/consumables/Item_Polse.png,195.92,80.0,tex=196x80
Item_Porridge,Porridge,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemPorridge.png,assets/consumables/Item_Porridge.png,182.85,110.87,tex=196x136 ATLAS_SUBRECT rect=183x111 (crop needed)
Item_Potato,Potato,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPotato.png,assets/consumables/Item_Potato.png,95.85,110.85,tex=96x128 ATLAS_SUBRECT rect=96x111 (crop needed)
Item_Poutine,Poutine,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPoutine.png,assets/consumables/Item_Poutine.png,183.86,119.88,tex=208x120 ATLAS_SUBRECT rect=184x120 (crop needed)
Item_PowerBar,Power Bar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPowerBar.png,assets/consumables/Item_PowerBar.png,126.94,127.96,tex=128x128 ATLAS_SUBRECT rect=127x128 (crop needed)
Item_PyttIPanna,Pyttipanna,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPyttIPanna.png,assets/consumables/Item_PyttIPanna.png,243.95,61.85,tex=264x128 ATLAS_SUBRECT rect=244x62 (crop needed)
Item_Raclette,Raclette,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRaclette.png,assets/consumables/Item_Raclette.png,254.95,134.89,tex=264x160 ATLAS_SUBRECT rect=255x135 (crop needed)
Item_Ramen,Ramen,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRamen.png,assets/consumables/Item_Ramen.png,184.85,121.9,tex=200x144 ATLAS_SUBRECT rect=185x122 (crop needed)
Item_RamenTori,Tori Ramen,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRamen.png,assets/consumables/Item_RamenTori.png,184.85,121.9,tex=200x144 ATLAS_SUBRECT rect=185x122 (crop needed)
Item_Rhubarb,Rhubarb,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRhubarb.png,assets/consumables/Item_Rhubarb.png,124.9,293.85,tex=128x296 ATLAS_SUBRECT rect=125x294 (crop needed)
Item_RhubarbPie,Rhubarb Pie,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRhubarbPie.png,assets/consumables/Item_RhubarbPie.png,225.95,108.9,tex=248x128 ATLAS_SUBRECT rect=226x109 (crop needed)
Item_RhubarbPorridge,Rhubarb Porridge,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRhubarbPorrige.png,assets/consumables/Item_RhubarbPorridge.png,183.85,118.85,tex=192x136 ATLAS_SUBRECT rect=184x119 (crop needed)
Item_RhubarbSauce,Rhubarb Sauce,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRhubarbCream.png,assets/consumables/Item_RhubarbSauce.png,183.85,104.85,tex=196x136 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_Rice,Rice,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemRice.png,assets/consumables/Item_Rice.png,252.89,208.85,tex=272x224 ATLAS_SUBRECT rect=253x209 (crop needed)
Item_RiceCake,Puffed Rice Cakes,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRicecakes.png,assets/consumables/Item_RiceCake.png,126.85,120.91,tex=144x144 ATLAS_SUBRECT rect=127x121 (crop needed)
Item_Rodsopp,Rödsopp,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/rodsopp.png,assets/consumables/Item_Rodsopp.png,103.92,140.0,tex=104x140
Item_Salt,Salt,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSalt.png,assets/consumables/Item_Salt.png,52.9,104.0,tex=80x104 ATLAS_SUBRECT rect=53x104 (crop needed)
Item_SaltedSandfish,Salted Sandfish,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSaltedSandfish.png,assets/consumables/Item_SaltedSandfish.png,97.85,139.85,tex=112x144 ATLAS_SUBRECT rect=98x140 (crop needed)
Item_SandFish,Flat Sandfish,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFlatSandfish.png,assets/consumables/Item_SandFish.png,233.9,241.9,tex=248x248 ATLAS_SUBRECT rect=234x242 (crop needed)
Item_SandwichBread,Bread Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBreadSandwitch.png,assets/consumables/Item_SandwichBread.png,131.85,72.95,tex=160x96 ATLAS_SUBRECT rect=132x73 (crop needed)
Item_SandwichBuddy,Buddy Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/item_BuddySandwich.png,assets/consumables/Item_SandwichBuddy.png,2010.92,1193.92,tex=2048x1252 ATLAS_SUBRECT rect=2011x1194 (crop needed)
Item_SandwichButter,Butter Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemButterSandwitch.png,assets/consumables/Item_SandwichButter.png,130.85,49.9,tex=160x96 ATLAS_SUBRECT rect=131x50 (crop needed)
Item_SandwichCheese,Cheese Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSandwitch.png,assets/consumables/Item_SandwichCheese.png,132.85,73.95,tex=144x96 ATLAS_SUBRECT rect=133x74 (crop needed)
Item_SandwichLeverpastej,Liver Patty Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLeverpastejmacka.png,assets/consumables/Item_SandwichLeverpastej.png,133.85,67.95,tex=160x96 ATLAS_SUBRECT rect=134x68 (crop needed)
Item_SandwichNutSpread,Nut Spread Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSandwichPeanutbutter.png,assets/consumables/Item_SandwichNutSpread.png,131.87,66.95,tex=160x96 ATLAS_SUBRECT rect=132x67 (crop needed)
Item_SandwichPeanutbutter,Peanutbutter Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSandwichPeanutbutter.png,assets/consumables/Item_SandwichPeanutbutter.png,131.87,66.95,tex=160x96 ATLAS_SUBRECT rect=132x67 (crop needed)
Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPJsandwitch.png,assets/consumables/Item_SandwichPeanutbutterJelly.png,131.87,66.95,tex=160x96 ATLAS_SUBRECT rect=132x67 (crop needed)
Item_Sashimi,Sashimi,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSashimi.png,assets/consumables/Item_Sashimi.png,242.85,82.95,tex=264x128 ATLAS_SUBRECT rect=243x83 (crop needed)
Item_Sausage,Spicy Sausage,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpicySausage.png,assets/consumables/Item_Sausage.png,255.92,77.93,tex=272x96 ATLAS_SUBRECT rect=256x78 (crop needed)
Item_SausageOmelette,Sausage Omelette,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSasuageOmellete.png,assets/consumables/Item_SausageOmelette.png,243.95,68.85,tex=264x80 ATLAS_SUBRECT rect=244x69 (crop needed)
Item_SausageOnStick,Sausage On Stick,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSausageOnStick.png,assets/consumables/Item_SausageOnStick.png,288.0,47.95,tex=288x80 ATLAS_SUBRECT rect=288x48 (crop needed)
Item_SausageSoup,Sausage Soup,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSausageSoup.png,assets/consumables/Item_SausageSoup.png,183.9,104.85,tex=208x120 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_Seaweed,Seaweed,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSeaweed.png,assets/consumables/Item_Seaweed.png,102.85,111.93,tex=128x128 ATLAS_SUBRECT rect=103x112 (crop needed)
Item_Snail,Snail,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSnail.png,assets/consumables/Item_Snail.png,143.85,87.85,tex=160x108 ATLAS_SUBRECT rect=144x88 (crop needed)
Item_Spagetti,Spaghetti,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpaghetti.png,assets/consumables/Item_Spagetti.png,103.9,268.85,tex=112x272 ATLAS_SUBRECT rect=104x269 (crop needed)
Item_SpanishOmelette,Spanish Omelette,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpanishOmelette.png,assets/consumables/Item_SpanishOmelette.png,243.95,70.85,tex=264x80 ATLAS_SUBRECT rect=244x71 (crop needed)
