table,entry_kind,item,weight,drop_pct,table_total_weight,category
Loot_Chest_Equipment3Sewers_NEW,item,Leather Jacket,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Life Vest,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Military Helmet,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Motorcycle Helmet,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Office Wear,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Old-Timey Suit,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Parka,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Peg Leg,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Pillow Armor,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Pith Helmet,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Plain White Tee,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Plate Carrier,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Platform Shoe,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Police Hat,450.0,1.5228,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Police Uniform,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Pope Hat,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Pyjama,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Raincoat,500.0,1.692,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Red Bandana,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Roller Blade,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Round Glasses,300.0,1.0152,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Rubber Boot,500.0,1.692,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Rudolf Nose,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Running Shoe,300.0,1.0152,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,SULFUR Cap,300.0,1.0152,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,SULFUR Hoodie,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Safety Vest,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Samurai Armor,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Santa Hat,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Shoe,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Ski Goggles,450.0,1.5228,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Sneaker,500.0,1.692,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Sock,500.0,1.692,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Springcoil Boot,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Square Glasses,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Steel Helmet,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Strait Jacket,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Sunglasses,300.0,1.0152,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Sylvester Hat,300.0,1.0152,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Tanker Helmet,200.0,0.6768,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Titanium Helmet,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Tracksuit,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Turtle Shell,450.0,1.5228,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Winter Scarf,250.0,0.846,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Wooden Armor,400.0,1.3536,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Yellow Hoodie,350.0,1.1844,29550.0,EquipmentChests
Loot_Chest_Equipment3Sewers_NEW,item,Ygg,500.0,1.692,29550.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Air Bat,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Badass Vest,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Balaclava,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ballistic Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ballistic Vest,450.0,1.5533,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Bathrobe,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Beanie,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Beer Helmet,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Blast Boot,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Blindfold,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Blue Bandana,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Blue Slipper,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Breastplate,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Camo Jacket,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Cap,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Christmas Sock,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Christmas Sweater,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Christmas Sweater,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Clog,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Combat Boot,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Cowboy Boot,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Cowboy Hat,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Cowboy Vest,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Crown,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Denim Jacket,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Dinner Jacket,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Diving Fin,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Diving Mask,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Dress Shoe,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Dunce Cap,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ear Protectors,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Encrypted Hoodie,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Eye Patch,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Father's Shirt,0.0,0.0,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Firefighter Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Firefighter Jacket,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Fluffy Hat,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Gas Mask,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Genie Shoe,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Geta,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ghillie Suit,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Golden Slipper,70.0,0.2416,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Green Tunic,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hardhat,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hazmat Suit,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hedgehog Suit,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,High Quality Elf Shoe,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,High heel,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hockey Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hockey Shoulder Pads,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Hunting Vest,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ice Skate,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Knee Pads,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Knight's Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Leather Jacket,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Life Vest,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Military Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Motorcycle Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Office Wear,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Old-Timey Suit,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Parka,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Peg Leg,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Pillow Armor,450.0,1.5533,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Pith Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Plain White Tee,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Plate Carrier,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Platform Shoe,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Police Hat,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Police Uniform,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Pope Hat,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Pyjama,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Raincoat,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Red Bandana,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Roller Blade,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Round Glasses,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Rubber Boot,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Rudolf Nose,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Running Shoe,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,SULFUR Cap,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,SULFUR Hoodie,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Safety Vest,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Samurai Armor,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Santa Hat,150.0,0.5178,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Shoe,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ski Goggles,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Sneaker,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Sock,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Springcoil Boot,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Square Glasses,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Steel Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Strait Jacket,300.0,1.0356,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Sunglasses,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Sylvester Hat,200.0,0.6904,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Tanker Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Titanium Helmet,350.0,1.2081,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Tracksuit,400.0,1.3807,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Turtle Shell,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Winter Scarf,300.0,1.0356,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Wooden Armor,500.0,1.7259,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Yellow Hoodie,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment5Dungeon_NEW,item,Ygg,250.0,0.863,28970.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Air Bat,700.0,2.3392,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Badass Vest,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Balaclava,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ballistic Helmet,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ballistic Vest,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Bathrobe,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Beanie,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Beer Helmet,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Blast Boot,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Blindfold,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Blue Bandana,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Blue Slipper,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Breastplate,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Camo Jacket,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Cap,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Christmas Sock,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Christmas Sweater,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Christmas Sweater,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Clog,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Combat Boot,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Cowboy Boot,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Cowboy Hat,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Cowboy Vest,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Crown,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Denim Jacket,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Dinner Jacket,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Diving Fin,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Diving Mask,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Dress Shoe,250.0,0.8354,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Dunce Cap,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ear Protectors,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Encrypted Hoodie,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Eye Patch,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Father's Shirt,0.0,0.0,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Firefighter Helmet,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Firefighter Jacket,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Fluffy Hat,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Gas Mask,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Genie Shoe,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Geta,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ghillie Suit,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Golden Slipper,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Green Tunic,150.0,0.5013,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hardhat,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hazmat Suit,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hedgehog Suit,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,High Quality Elf Shoe,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,High heel,0.0,0.0,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hockey Helmet,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hockey Shoulder Pads,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Hunting Vest,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ice Skate,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Knee Pads,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Knight's Helmet,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Leather Jacket,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Life Vest,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Military Helmet,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Motorcycle Helmet,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Office Wear,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Old-Timey Suit,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Parka,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Peg Leg,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Pillow Armor,250.0,0.8354,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Pith Helmet,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Plain White Tee,150.0,0.5013,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Plate Carrier,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Platform Shoe,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Police Hat,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Police Uniform,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Pope Hat,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Pyjama,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Raincoat,150.0,0.5013,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Red Bandana,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Roller Blade,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Round Glasses,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Rubber Boot,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Rudolf Nose,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Running Shoe,700.0,2.3392,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,SULFUR Cap,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,SULFUR Hoodie,550.0,1.8379,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Safety Vest,150.0,0.5013,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Samurai Armor,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Santa Hat,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Shoe,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ski Goggles,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Sneaker,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Sock,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Springcoil Boot,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Square Glasses,300.0,1.0025,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Steel Helmet,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Strait Jacket,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Sunglasses,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Sylvester Hat,75.0,0.2506,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Tanker Helmet,500.0,1.6708,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Titanium Helmet,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Tracksuit,550.0,1.8379,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Turtle Shell,450.0,1.5038,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Winter Scarf,350.0,1.1696,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Wooden Armor,600.0,2.005,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Yellow Hoodie,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment6Castle_NEW,item,Ygg,100.0,0.3342,29925.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Air Bat,800.0,2.6473,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Badass Vest,80.0,0.2647,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Balaclava,450.0,1.4891,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Ballistic Helmet,700.0,2.3163,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Ballistic Vest,600.0,1.9854,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Bathrobe,75.0,0.2482,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Beanie,75.0,0.2482,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Beer Helmet,75.0,0.2482,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Blast Boot,700.0,2.3163,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Blindfold,250.0,0.8273,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Blue Bandana,450.0,1.4891,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Blue Slipper,80.0,0.2647,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Breastplate,600.0,1.9854,30220.0,EquipmentChests
Loot_Chest_Equipment7Forest,item,Camo Jacket,75.0,0.2482,30220.0,EquipmentChests
