name,display,category_top,category,verdict,role,useType,recommendation,is_ingredient,is_food,best_dish,best_dish_per_slot,eat_buff,eat_per_slot,quality,basePrice,sellable
Item_PoliceHat,Police Hat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,600,1
Item_PoliceUniform,Police Uniform,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_PopeHat,Pope Hat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,2000,1
Item_Pyjama,Pyjama,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,400,1
Item_Raincoat,Raincoat,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,800,1
Item_BandanaRed,Red Bandana,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,460,1
Item_Rollerblade,Roller Blade,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,380,1
Item_RoundGlasses,Round Glasses,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,200,1
Item_RubberBoot,Rubber Boot,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,250,1
Item_RudolfNose,Rudolf Nose,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,300,1
Item_RunningShoes,Running Shoe,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_SulfurCap,SULFUR Cap,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,300,1
Item_SulfurHoodie,SULFUR Hoodie,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1000,1
Item_SafetyVest,Safety Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,400,1
Item_SamuraiArmor,Samurai Armor,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,2000,1
Item_SantaHat,Santa Hat,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,600,1
Item_SkiGoggles,Ski Goggles,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,200,1
Item_Sneaker,Sneaker,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,380,1
Item_Sock,Sock,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,100,1
Item_SpringCoilBoots,Springcoil Boot,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1000,1
Item_SquareGlasses,Square Glasses,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,300,1
Item_SteelHelmet,Steel Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,2500,1
Item_StraightJacket,Strait Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,250,1
Item_Sunglasses,Sunglasses,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,460,1
Item_SylvesterHat,Sylvester Hat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,200,1
Item_TankerHelmet,Tanker Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,1000,1
Item_TitaniumHelmet,Titanium Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,3400,1
Item_Tracksuit,Tracksuit,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,800,1
Item_TurtleShell,Turtle Shell,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1500,1
Item_WinterScarf,Winter Scarf,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,900,1
Item_WoodenArmor,Wooden Armor,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,950,1
Item_HoodieSklett,Yellow Hoodie,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,330,1
Item_Ygg,Ygg,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,430,1
Item_BottledScream,Bottled Scream,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Weapon_BurnerPhone,Burner Phone,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Uncommon,200,1
Item_DisgustingCookbook,Disgusting Cookbook,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_FishingRod,Fishing Rod,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_LightningInABottle,Lightning in a Bottle,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_MetalDetector,Metal Detector,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Weapon_MoneyStack,Money Stack,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Uncommon,200,1
Item_MonkeyPaw,Monkey Paw,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_OilLamp,Oil Lamp,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_PocketSand,Pocket Sand,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_RatCage,Rat Cage,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_Shovel,Shovel,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_Shurikens,Shurikens,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_SmokeGrenade,Smoke Grenade,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_SuspensorShield,Suspensor Shield,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_Toaster,Toaster,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_VampireHeart,Vampire Heart,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_VoodooDoll,Voodoo Doll,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Epic,100,1
Item_WoodenCross,Wooden Cross,Gadgets,Gadgets/Unfinished,KEEP-USE,gadget,Equippable,gadget [Equippable],0,0,,,,,Uncommon,100,1
Item_CryptKey,Crypt key,Keys,Keys,KEEP-USE,key,Key,key [Key],0,0,,,,,Common,5000,1
Item_RampartsKey,Key,Keys,Keys,KEEP-USE,key,Key,key [Key],0,0,,,,,Common,0,1
Item_PrisonKey,Lower Prison Key,Keys,Keys,KEEP-USE,key,Key,key [Key],0,0,,,,,Common,1000000,0
Item_ShopKey,ShopKey,Keys,Keys,KEEP-USE,key,Key,key [Key],0,0,,,,,Common,5000,1
Manual_BlackGuildCooking,Black Guild Cooking,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,15000,1
Manual_CookingCastle,Castle cooking,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,20000,1
Manual_ChequeredCookbook,Chequered Cookbook,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Legendary,30000,1
Manual_DesertCooking,Desert Cookbook,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Epic,15000,1
Manual_CookingDungeon,Dungeon cooking,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,15000,1
Manual_ForestCooking,Forest Cookbook,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,15000,1
Manual_CookingFortress,Fortress Cookbook,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,15000,1
Manual_GoblinCooking,Goblin Cooking,Manuals,Manuals/Collections,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Rare,10000,1
Manual_Recipe_Snus_1,Recipe: Admiral White Extra Strong,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Aspic 1,Recipe: Aspic,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_BananaSulfs,Recipe: Banana Sulfs,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_BarkBread,Recipe: Bark bread,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_BeefJerky_5 3,Recipe: Beef Jerky,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Jam_1,Recipe: Berry Jam,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_BiscuitsAndGravy,Recipe: Biscuiits and Gravy,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_BloodPudding_1,Recipe: Blood Pudding,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CactusWater_1,Recipe: Bottled Water,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Bread_1,Recipe: Bread,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Broth_1,Recipe: Broth,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Broth_3,Recipe: Broth,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Butter_1,Recipe: Butter,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Butter_2,Recipe: Butter,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Sandwich_1,Recipe: Butter Sandwich,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CactusDrink_1,Recipe: Cactus Softdrink,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Candycane,Recipe: Candy Cane,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Cereal 1,Recipe: Cereal,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Cheese 9,Recipe: Cheese,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CheeseTops_1,Recipe: Cheese Tops,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Cheeseburger_1 2,Recipe: Cheeseburger,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_ChocolateBall_1,Recipe: Chocolate Ball,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Mudcake_1,Recipe: Chocolate Mudcake,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_ChocolateSyrup_1,Recipe: Chocolate Syrup,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CordonBleu,Recipe: Cordon Bleu,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CuissesDeGrenouille_1,Recipe: Cuisses De Grenouille,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CurryWurst 4,Recipe: Currywurst,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Dimmies,Recipe: Dimmie,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CheeseburgerDouble_1 2,Recipe: Double Cheeseburger,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,0
Manual_Recipe_LiverDumpling_1,Recipe: Dumpling,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_EggToddy_1,Recipe: Egg Toddy,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Escargot_1,Recipe: Escargot,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_ExtraLung_1,Recipe: Extra Lung,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_ExtraLung_2,Recipe: Extra Lung,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FishNShipsSandFish 2,Recipe: Fish and chips,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FishnChips 1,Recipe: Fish and chips,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Fondue_1,Recipe: Fondue,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FrenchHotdog_2,Recipe: French Hotdog,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FrenchToast_1,Recipe: French Toast,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomsFriedSimple 1,Recipe: Fried Mushroom ,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomsFried_1,Recipe: Fried Mushroom ,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FullEnglishBreakfast_1 1,Recipe: Full English Breakfast,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_FullEnglishBreakfast_1 2,Recipe: Full English Breakfast,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Gonster,Recipe: Gonster,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Gravy_1 3,Recipe: Gravy,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_GreenGlob,Recipe: Green Glob,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_GreenGlob_1,Recipe: Green Glob,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MatchaCup_1,Recipe: Green Tea,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MatchaGum_1,Recipe: Green Tea Gum,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CactusGrilled_1,Recipe: Grilled Cactus,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_HardBread_1,Recipe: Hard Bread,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_HealthPotion_3,Recipe: Health Potion,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_HolyToast_1,Recipe: Holy Toast,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Hotpot,Recipe: Hot Pot,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Hotpot 2,Recipe: Hot Pot,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Hotpot 3,Recipe: Hot Pot,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Hotpot 4,Recipe: Hot Pot,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_HotSnacks_2,Recipe: Hot Snacks,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Jello 1,Recipe: Jello,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_SodaJulmust,Recipe: Julmust,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_KidneyPie_1,Recipe: Kidney Pie,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_KidneyStone_1,Recipe: Kidney Stone,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_KidneyStone_2,Recipe: Kidney Stone,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_CactusSweet_1,Recipe: Lackerol Cactus,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Leverpastej_1,Recipe: Leverpastej,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Leverpastejsmacka 1,Recipe: Liver Patty Sandwich,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MacNCheese 2,Recipe: Mac''n''Cheese,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Maki_1,Recipe: Maki,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Marshmellow 4,Recipe: Marshmallows,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MashedPotatoes_1,Recipe: Mashed Potatoes,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MeatSkewers_1 1,Recipe: Meat Skewers,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Mochi_1,Recipe: Mochi,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomOmelette_2,Recipe: Mushroom Omelette,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomsSkewer_2,Recipe: Mushroom Skewer,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomSoupBroth_6,Recipe: Mushroom Soup,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomSoup_1 1,Recipe: Mushroom Soup,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MushroomSoup_4,Recipe: Mushroom Soup,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MysteryMeat_2 2,Recipe: Mystery Meat,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_MysteryMeat_2 3,Recipe: Mystery Meat,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_NashvilleHotChicken 3,Recipe: Nashville Hot Chicken,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Nigiri_1,Recipe: Nigiri,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_ChickenNuggets,Recipe: Nuggets,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_NutMix_1 1,Recipe: Nut Mix,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_NutSpread_5,Recipe: Nut Spread,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_OmeletteButter,Recipe: Omelette,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_OmeletteCheese_1,Recipe: Omelette,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Omelette_1,Recipe: Omelette,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_OnigiriFlesh_1,Recipe: Onigiri,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_OnigiriFlesh_5,Recipe: Onigiri,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_PeanutButter_2 1,Recipe: Peanut Butter,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_PeanutButterJellySandwitch_1,Recipe: Peanutbutter Jelly Sandwich,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_PizzaLarge,Recipe: Pizza,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Porridge_1,Recipe: Porridge,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_PotatoSalad,Recipe: Potato Salad,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_Poutine,Recipe: Poutine,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
Manual_Recipe_RiceCakes_2,Recipe: Puffed Rice Cakes,Manuals,Manuals/Singles_Cooking,KEEP-USE,recipe-book,Consumable,recipe-book [Consumable],0,0,,,,,Common,20,1
