ingredient_name,ingredient_display,ingredient_category,qty_needed,recipe_name,recipe_type,produces_name,produces_display,product_slots,product_primary_attribute,product_primary_total_effect,product_total_effect_per_slot
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_11 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_11 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_11 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_11 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_4 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_4 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_4 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_4 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_4 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_5 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_5 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_5 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_5 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_5 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_6,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_6 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_6 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_6 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_6 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_6 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_7,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_7 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_7 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_7 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_7 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_7 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_8,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_8 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_8 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_9,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_9 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_MushroomSoupBroth_9 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_9 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_9 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_MushroomSoupBroth_9 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_1,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_2,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 1,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 10,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 11,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 2,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 3,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 4,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 5,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 6,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 7,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 8,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Ramen_3 9,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_SausageSoup 1,cooking,Item_SausageSoup,Sausage Soup,2,Stat_HealthRegen,30,15.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 1,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 10,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 11,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 2,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 3,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 4,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 5,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 6,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 7,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 8,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_Stew_2 9,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_1,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_1 1,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_ToriRamen_1 2,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_1 3,cooking,Item_Ramen,Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_1 4,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_ToriRamen_1 5,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,2,Recipe_ToriRamen_1 6,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_3 1,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Broth,Broth,Consumables/Foodstuffs,1,Recipe_ToriRamen_3 3,cooking,Item_RamenTori,Tori Ramen,2,Stat_HealthRegen,40,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ButterMilkPancakes 1,cooking,Item_ButtermilkPancakes,Buttermilk Pancakes,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ButterMilkPancakes 2,cooking,Item_ButtermilkPancakes,Buttermilk Pancakes,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ButterMilk_1,cooking,Item_MilkButtermilk,Buttermilk,2,Stat_AimMovingBonus,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ButterMilk_1 1,cooking,Item_MilkButtermilk,Buttermilk,2,Stat_AimMovingBonus,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ButterMilk_1 2,cooking,Item_MilkButtermilk,Buttermilk,2,Stat_AimMovingBonus,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_CaviarTubed_1,cooking,Item_CaviarTubed,Tube Caviar,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_1 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_2 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_2 2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_3 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_4 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ChocolateBall_5 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_CuissesDeGrenouille_3,cooking,Item_CuissesDeGrenouille,Cuisses De Grenouille,2,Stat_HealthRegen,35,17.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Escargot_2,cooking,Item_Escargot,Escargot,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Gravy_1 3,cooking,Item_Gravy,Gravy,2,Stat_HealthRegen,20,10.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Leverpastej_2,cooking,Item_Leverpastej,Leverpastej,2,Stat_HealthRegen,20,10.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Mudcake_1,cooking,Item_Mudcake,Chocolate Mudcake,1,Stat_HealthRegen,50,50.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Mudcake_2,cooking,Item_Mudcake,Chocolate Mudcake,1,Stat_HealthRegen,50,50.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Mudcake_3,cooking,Item_Mudcake,Chocolate Mudcake,1,Stat_HealthRegen,50,50.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Mudcake_4,cooking,Item_Mudcake,Chocolate Mudcake,1,Stat_HealthRegen,50,50.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Mudcake_5,cooking,Item_Mudcake,Chocolate Mudcake,1,Stat_HealthRegen,50,50.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_1 1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_1 2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 3,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 4,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 5,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 6,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 7,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_2 8,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_3,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_3 1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_3 2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_3 3,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_3 4,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_4,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_4 1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_4 2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 1,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 10,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 11,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 2,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 3,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 4,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 5,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 6,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 7,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 8,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_MushroomsFried_5 9,cooking,Item_MushroomFried,'Fried Mushroom ',2,Stat_HealthRegen,15,7.5
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_NutSpreadSandwitch_1 6,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_NutSpreadSandwitch_1 7,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_NutSpread_5,cooking,Item_NutSpread,Nut Spread,4,Stat_HealthRegen,40,10.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_OmeletteButter,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_OmeletteButter 1,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,2,Recipe_OmeletteButter 2,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,2,Recipe_OmeletteButter 3,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,2,Recipe_OmeletteButter 4,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,3,Recipe_OmeletteButter 5,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,3,Recipe_OmeletteButter 6,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Pancakes 1,cooking,Item_SwedishPancakes,Swedish Pancakes,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Pancakes 2,cooking,Item_SwedishPancakes,Swedish Pancakes,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_1 2,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_1 3,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_PeanutButter_2 2,cooking,Item_PeanutButter,Peanut Butter,4,Stat_HealthRegen,45,11.25
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_RhubarbPie_4,cooking,Item_RhubarbPie,Rhubarb Pie,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_RhubarbPie_5,cooking,Item_RhubarbPie,Rhubarb Pie,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_RhubarbPie_6,cooking,Item_RhubarbPie,Rhubarb Pie,2,Stat_HealthRegen,30,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Sandwich_1,cooking,Item_SandwichButter,Butter Sandwich,1,Stat_HealthRegen,15,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Sandwich_1 1,cooking,Item_SandwichButter,Butter Sandwich,1,Stat_HealthRegen,15,15.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Sandwich_2,cooking,Item_SandwichCheese,Cheese Sandwich,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_Sandwich_2 1,cooking,Item_SandwichCheese,Cheese Sandwich,1,Stat_HealthRegen,20,20.0
Item_Butter,Butter,Consumables/Foodstuffs,1,Recipe_ToastSkagen,cooking,Item_ToastSkagen,Toast Skagen,1,Stat_HealthRegen,15,15.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_1 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_1 2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_2 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_2 2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_3,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_3 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_3 2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_4,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_4 1,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateBall_4 2,cooking,Item_ChocolateBall,Chocolate Ball,1,Stat_HealthRegen,20,20.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateSyrup_1,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,Stat_HealthRegen,10,5.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_ChocolateSyrup_2,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,Stat_HealthRegen,10,5.0
Item_Cacao,Cacao,Consumables/Foodstuffs,1,Recipe_Milkshake_7,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,2,Stat_HealthRegen,35,17.5
