name,type_name,output_name,output_display,qty_created,craftable,num_inputs,inputs_readable,inputs_raw
Recipe_Hotpot 88,cooking,Item_HotPot,Hot Pot,2,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Shav'Wa flesh x1,372:2;646:2;734:2;717:2;518:2;537:1
Recipe_Hotpot 89,cooking,Item_HotPot,Hot Pot,2,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Hellshrew flesh x1,372:2;646:2;734:2;717:2;518:2;683:1
Recipe_Hotpot 90,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Craw flesh x2,372:2;646:2;734:2;717:2;518:2;415:2
Recipe_Hotpot 91,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Dog flesh x2,372:2;646:2;734:2;717:2;518:2;432:2
Recipe_Hotpot 92,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Goblin flesh x2,372:2;646:2;734:2;717:2;518:2;471:2
Recipe_Hotpot 93,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Human flesh x2,372:2;646:2;734:2;717:2;518:2;504:2
Recipe_Hotpot 94,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Shav'Wa flesh x2,372:2;646:2;734:2;717:2;518:2;537:2
Recipe_Hotpot 95,cooking,Item_HotPot,Hot Pot,4,1,6,Broth x2; Rödsopp x2; Velvet Bell x2; Swing-Ding x2; Karl-Oskar x2; Hellshrew flesh x2,372:2;646:2;734:2;717:2;518:2;683:2
Recipe_Hotpot,cooking,Item_HotPot,Hot Pot,2,1,6,Broth x1; Rödsopp x1; Velvet Bell x1; Swing-Ding x1; Karl-Oskar x1; Craw flesh x1,372:1;646:1;734:1;717:1;518:1;415:1
Recipe_HotSauce_1,cooking,Item_HotSauce,Hot Sauce,1,1,2,Solution x1; Spice Mix x1,695:1;698:1
Recipe_HotSnacks_1,cooking,Item_HotSnax,Hot Snacks,1,1,2,Craw skin x1; Spice Mix x1,416:1;698:1
Recipe_HotSnacks_2,cooking,Item_HotSnax,Hot Snacks,1,1,2,Dog Skin x1; Spice Mix x1,433:1;698:1
Recipe_HotSnacks_3,cooking,Item_HotSnax,Hot Snacks,1,1,2,Goblin skin x1; Spice Mix x1,472:1;698:1
Recipe_HotSnacks_4,cooking,Item_HotSnax,Hot Snacks,1,1,2,Human skin x1; Spice Mix x1,505:1;698:1
Recipe_HotSnacks_5,cooking,Item_HotSnax,Hot Snacks,1,1,2,Shav'Wa skin x1; Spice Mix x1,538:1;698:1
Recipe_HotSnacks_6,cooking,Item_HotSnax,Hot Snacks,1,1,2,Hellshrew skin x1; Spice Mix x1,684:1;698:1
Recipe_Jam_1,cooking,Item_Jam,Berry Jam,1,1,2,Berries x1; Sugar x1,350:1;708:1
Recipe_Jam_2,cooking,Item_JamUnsweetened,Berry Jam (Unsweetened),1,1,1,Berries x2,350:2
Recipe_Jam_3,cooking,Item_JamUnsweetened,Berry Jam (Unsweetened),2,1,1,Berries x3,350:3
Recipe_Jam_4,cooking,Item_Jam,Berry Jam,4,1,2,Berries x2; Sugar x2,350:2;708:2
Recipe_Jam_5 1,cooking,Item_Jam,Berry Jam,1,1,2,Berries x2; Sugar x1,350:2;708:1
Recipe_Jam_5 2,cooking,Item_Jam,Berry Jam,1,1,2,Berries x3; Sugar x1,350:3;708:1
Recipe_Jam_5 3,cooking,Item_Jam,Berry Jam,2,1,2,Berries x4; Sugar x1,350:4;708:1
Recipe_Jam_5 4,cooking,Item_Jam,Berry Jam,2,1,2,Berries x5; Sugar x1,350:5;708:1
Recipe_Jam_5 5,cooking,Item_Jam,Berry Jam,3,1,2,Berries x6; Sugar x1,350:6;708:1
Recipe_Jam_5 6,cooking,Item_Jam,Berry Jam,3,1,2,Berries x7; Sugar x1,350:7;708:1
Recipe_Jam_5 7,cooking,Item_Jam,Berry Jam,4,1,2,Berries x8; Sugar x2,350:8;708:2
Recipe_Jam_5 8,cooking,Item_Jam,Berry Jam,4,1,2,Berries x9; Sugar x2,350:9;708:2
Recipe_Jam_5 9,cooking,Item_Jam,Berry Jam,4,1,2,Berries x10; Sugar x2,350:10;708:2
Recipe_Jam_5 10,cooking,Item_Jam,Berry Jam,2,1,2,Berries x7; Sugar x1,350:7;708:1
Recipe_Jam_5 11,cooking,Item_Jam,Berry Jam,3,1,2,Berries x8; Sugar x1,350:8;708:1
Recipe_Jam_5 12,cooking,Item_Jam,Berry Jam,3,1,2,Berries x9; Sugar x1,350:9;708:1
Recipe_Jam_5 13,cooking,Item_Jam,Berry Jam,2,1,2,Berries x3; Sugar x2,350:3;708:2
Recipe_Jam_5 14,cooking,Item_Jam,Berry Jam,2,1,2,Berries x4; Sugar x2,350:4;708:2
Recipe_Jam_5 15,cooking,Item_Jam,Berry Jam,3,1,2,Berries x5; Sugar x2,350:5;708:2
Recipe_Jam_5 16,cooking,Item_Jam,Berry Jam,3,1,2,Berries x6; Sugar x2,350:6;708:2
Recipe_Jam_5 17,cooking,Item_Jam,Berry Jam,4,1,2,Berries x7; Sugar x2,350:7;708:2
Recipe_Jam_5 18,cooking,Item_Jam,Berry Jam,4,1,2,Berries x8; Sugar x2,350:8;708:2
Recipe_Jam_5 19,cooking,Item_Jam,Berry Jam,4,1,2,Berries x9; Sugar x2,350:9;708:2
Recipe_Jam_6,cooking,Item_Jam,Berry Jam,2,1,2,Berries x5; Sugar x2,350:5;708:2
Recipe_Jam_7 1,cooking,Item_Jam,Berry Jam,3,1,2,Berry Jam (Unsweetened) x2; Sugar x1,512:2;708:1
Recipe_Jam_7 2,cooking,Item_Jam,Berry Jam,3,1,2,Berry Jam (Unsweetened) x1; Sugar x2,512:1;708:2
Recipe_Jam_7 3,cooking,Item_Jam,Berry Jam,5,1,2,Berry Jam (Unsweetened) x2; Sugar x2,512:2;708:2
Recipe_Jam_7,cooking,Item_Jam,Berry Jam,2,1,2,Berry Jam (Unsweetened) x1; Sugar x1,512:1;708:1
Recipe_Jansson 1,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Flat Sandfish x1; Low Fat Milk x1,610:1;659:1;560:1
Recipe_Jansson 2,cooking,Item_JanssonsTemptation,Jansson's Temptation,2,1,3,Potato x1; Flat Sandfish x1; Whole Milk x1,610:1;659:1;561:1
Recipe_Jansson 3,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Flat Sandfish x1; Buttermilk x1,610:1;659:1;559:1
Recipe_Jansson 4,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Fish x1; Skimmed Milk x1,610:1;452:1;558:1
Recipe_Jansson 5,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Fish x1; Low Fat Milk x1,610:1;452:1;560:1
Recipe_Jansson 6,cooking,Item_JanssonsTemptation,Jansson's Temptation,2,1,3,Potato x1; Fish x1; Whole Milk x1,610:1;452:1;561:1
Recipe_Jansson 7,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Fish x1; Buttermilk x1,610:1;452:1;559:1
Recipe_Jansson 8,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,2,Potato Salad x1; Fish x1,611:1;452:1
Recipe_Jansson 9,cooking,Item_JanssonsTemptation,Jansson's Temptation,2,1,2,Potato Salad x2; Fish x1,611:2;452:1
Recipe_Jansson 10,cooking,Item_JanssonsTemptation,Jansson's Temptation,2,1,2,Potato Salad x2; Fish x1,611:2;452:1
Recipe_Jansson 11,cooking,Item_JanssonsTemptation,Jansson's Temptation,3,1,2,Potato Salad x2; Fish x2,611:2;452:2
Recipe_Jansson,cooking,Item_JanssonsTemptation,Jansson's Temptation,1,1,3,Potato x1; Flat Sandfish x1; Skimmed Milk x1,610:1;659:1;558:1
Recipe_Jello 1,cooking,Item_Jello,Jello,1,1,2,Fatberg Chunk x1; Sugar x1,448:1;708:1
Recipe_Jello 2,cooking,Item_Jello,Jello,2,1,2,Fatberg Chunk x1; Sugar x2,448:1;708:2
Recipe_Jello 3,cooking,Item_Jello,Jello,2,1,2,Fatberg Chunk x2; Sugar x1,448:2;708:1
Recipe_Jello 4,cooking,Item_Jello,Jello,3,1,2,Fatberg Chunk x2; Sugar x2,448:2;708:2
Recipe_Jello 5,cooking,Item_Jello,Jello,5,1,2,Fatberg Chunk x3; Sugar x2,448:3;708:2
Recipe_Jello 6,cooking,Item_Jello,Jello,5,1,2,Fatberg Chunk x2; Sugar x3,448:2;708:3
Recipe_Jello 7,cooking,Item_Jello,Jello,6,1,2,Fatberg Chunk x3; Sugar x3,448:3;708:3
Recipe_KidneyPie_1 1,cooking,Item_KidneyPie,Kidney Pie,2,1,2,Kidney x2; Flour x1,519:2;456:1
Recipe_KidneyPie_1 2,cooking,Item_KidneyPie,Kidney Pie,4,1,2,Kidney x2; Flour x2,519:2;456:2
Recipe_KidneyPie_1 3,cooking,Item_KidneyPie,Kidney Pie,2,1,2,Kidney x1; Flour x2,519:1;456:2
Recipe_KidneyPie_1,cooking,Item_KidneyPie,Kidney Pie,1,1,2,Kidney x1; Flour x1,519:1;456:1
Recipe_KidneyStone_1,cooking,Item_KidneyStone,Kidney Stone,5,1,2,Kidney x1; Salt x1,519:1;656:1
Recipe_KidneyStone_2,cooking,Item_KidneyStone,Kidney Stone,3,1,2,Kidney x1; Rock x1,519:1;645:1
Recipe_Leverpastej_1,cooking,Item_Leverpastej,Leverpastej,2,1,1,Liver x2,533:2
Recipe_Leverpastej_2,cooking,Item_Leverpastej,Leverpastej,2,1,2,Butter x1; Liver x1,373:1;533:1
Recipe_Leverpastej_3,cooking,Item_Leverpastej,Leverpastej,1,1,2,Kidney Stone x1; Liver x1,521:1;533:1
Recipe_Leverpastej_4,cooking,Item_Leverpastej,Leverpastej,1,1,2,Rock x1; Liver x1,645:1;533:1
Recipe_Leverpastej_5,cooking,Item_Leverpastej,Leverpastej,1,1,2,Salt x1; Liver x1,656:1;533:1
Recipe_Leverpastej_6,cooking,Item_Leverpastej,Leverpastej,1,1,2,Black Pepper x1; Liver x1,352:1;533:1
Recipe_Leverpastej_7,cooking,Item_Leverpastej,Leverpastej,1,1,2,Herbs x1; Liver x1,490:1;533:1
Recipe_Leverpastejsmacka 1,cooking,Item_SandwichLeverpastej,Liver Patty Sandwich,2,1,2,Bread x1; Liver x1,370:1;533:1
Recipe_Leverpastejsmacka 2,cooking,Item_SandwichLeverpastej,Liver Patty Sandwich,3,1,2,Bread x1; Leverpastej x1,370:1;528:1
Recipe_LiverDumpling_1,cooking,Item_LiverDumpling,Dumpling,4,1,2,Liver x1; Flour x1,533:1;456:1
Recipe_Lussekatt_1,cooking,Item_Lussekatt,Lussekatt,1,1,2,Spice Mix x1; Bread x1,698:1;370:1
Recipe_Lussekatt_2,cooking,Item_Lussekatt,Lussekatt,2,1,2,Spice Mix x1; Bread x2,698:1;370:2
Recipe_Lutfisk 1,cooking,Item_Lutfisk,Lutfisk,4,1,2,Bleach x1; Flat Sandfish x1,355:1;659:1
Recipe_Lutfisk 2,cooking,Item_Lutfisk,Lutfisk,5,1,3,Bleach x1; Fish x1; Potato x1,355:1;452:1;610:1
Recipe_Lutfisk 3,cooking,Item_Lutfisk,Lutfisk,5,1,3,Bleach x1; Flat Sandfish x1; Potato x1,355:1;659:1;610:1
Recipe_Lutfisk,cooking,Item_Lutfisk,Lutfisk,4,1,2,Bleach x1; Fish x1,355:1;452:1
Recipe_MacNCheese 1,cooking,Item_MacNCheese,Mac'n'Cheese,2,1,2,Cheese x2; Spaghetti x1,390:2;696:1
Recipe_MacNCheese 2,cooking,Item_MacNCheese,Mac'n'Cheese,1,1,2,Cheese x1; Spaghetti x1,390:1;696:1
Recipe_Maki_1 1,cooking,Item_Maki,Maki,3,1,2,Seaweed x2; Rice x1,677:2;631:1
Recipe_Maki_1 2,cooking,Item_Maki,Maki,3,1,2,Seaweed x1; Rice x2,677:1;631:2
Recipe_Maki_1 3,cooking,Item_Maki,Maki,4,1,2,Seaweed x2; Rice x2,677:2;631:2
Recipe_Maki_1,cooking,Item_Maki,Maki,2,1,2,Seaweed x1; Rice x1,677:1;631:1
Recipe_Maki_2 1,cooking,Item_Maki,Maki,5,1,3,Seaweed x2; Rice x1; Fish x1,677:2;631:1;452:1
Recipe_Maki_2 2,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x2; Fish x1,677:1;631:2;452:1
Recipe_Maki_2 3,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x1; Fish x2,677:1;631:1;452:2
Recipe_Maki_2 4,cooking,Item_Maki,Maki,6,1,3,Seaweed x2; Rice x1; Fish x2,677:2;631:1;452:2
Recipe_Maki_2 5,cooking,Item_Maki,Maki,7,1,3,Seaweed x2; Rice x2; Fish x2,677:2;631:2;452:2
Recipe_Maki_2,cooking,Item_Maki,Maki,4,1,3,Seaweed x1; Rice x1; Fish x1,677:1;631:1;452:1
Recipe_Maki_3 1,cooking,Item_Maki,Maki,5,1,3,Seaweed x2; Rice x1; Flat Sandfish x1,677:2;631:1;659:1
Recipe_Maki_3 2,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x2; Flat Sandfish x1,677:1;631:2;659:1
Recipe_Maki_3 3,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x1; Flat Sandfish x2,677:1;631:1;659:2
Recipe_Maki_3 4,cooking,Item_Maki,Maki,6,1,3,Seaweed x2; Rice x1; Flat Sandfish x2,677:2;631:1;659:2
Recipe_Maki_3 5,cooking,Item_Maki,Maki,7,1,3,Seaweed x2; Rice x2; Flat Sandfish x2,677:2;631:2;659:2
Recipe_Maki_3,cooking,Item_Maki,Maki,4,1,3,Seaweed x1; Rice x1; Flat Sandfish x1,677:1;631:1;659:1
Recipe_Maki_4 1,cooking,Item_Maki,Maki,5,1,3,Seaweed x2; Rice x1; Bottled Caviar x1,677:2;631:1;385:1
Recipe_Maki_4 2,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x2; Bottled Caviar x1,677:1;631:2;385:1
Recipe_Maki_4 3,cooking,Item_Maki,Maki,5,1,3,Seaweed x1; Rice x1; Bottled Caviar x2,677:1;631:1;385:2
Recipe_Maki_4 4,cooking,Item_Maki,Maki,6,1,3,Seaweed x2; Rice x1; Bottled Caviar x2,677:2;631:1;385:2
Recipe_Maki_4 5,cooking,Item_Maki,Maki,7,1,3,Seaweed x2; Rice x2; Bottled Caviar x2,677:2;631:2;385:2
Recipe_Maki_4,cooking,Item_Maki,Maki,4,1,3,Seaweed x1; Rice x1; Bottled Caviar x1,677:1;631:1;385:1
Recipe_Marshmellow 4,cooking,Item_Marshmallow,Marshmallows,1,1,3,Sugar x1; Stick x1; Egg x1,708:1;705:1;440:1
Recipe_Marshmellow 5,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x2; Stick x1; Egg x1,708:2;705:1;440:1
Recipe_Marshmellow 6,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x1; Stick x2; Egg x1,708:1;705:2;440:1
Recipe_Marshmellow 7,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x1; Stick x1; Egg x2,708:1;705:1;440:2
Recipe_Marshmellow 8,cooking,Item_Marshmallow,Marshmallows,3,1,3,Sugar x2; Stick x2; Egg x1,708:2;705:2;440:1
Recipe_Marshmellow 9,cooking,Item_Marshmallow,Marshmallows,3,1,3,Sugar x1; Stick x2; Egg x2,708:1;705:2;440:2
Recipe_Marshmellow 10,cooking,Item_Marshmallow,Marshmallows,4,1,3,Sugar x2; Stick x2; Egg x2,708:2;705:2;440:2
Recipe_Marshmellow 11,cooking,Item_Marshmallow,Marshmallows,5,1,3,Sugar x2; Stick x2; Egg x3,708:2;705:2;440:3
Recipe_Marshmellow 12,cooking,Item_Marshmallow,Marshmallows,5,1,3,Sugar x3; Stick x2; Egg x2,708:3;705:2;440:2
Recipe_Marshmellow 13,cooking,Item_Marshmallow,Marshmallows,1,1,3,Sugar x1; Stick x1; Solution x1,708:1;705:1;695:1
Recipe_Marshmellow 14,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x2; Stick x1; Solution x1,708:2;705:1;695:1
Recipe_Marshmellow 15,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x1; Stick x2; Solution x1,708:1;705:2;695:1
Recipe_Marshmellow 16,cooking,Item_Marshmallow,Marshmallows,2,1,3,Sugar x1; Stick x1; Solution x2,708:1;705:1;695:2
Recipe_Marshmellow 17,cooking,Item_Marshmallow,Marshmallows,3,1,3,Sugar x2; Stick x2; Solution x1,708:2;705:2;695:1
Recipe_Marshmellow 18,cooking,Item_Marshmallow,Marshmallows,3,1,3,Sugar x1; Stick x2; Solution x2,708:1;705:2;695:2
Recipe_Marshmellow 19,cooking,Item_Marshmallow,Marshmallows,4,1,3,Sugar x2; Stick x2; Solution x2,708:2;705:2;695:2
Recipe_Marshmellow 20,cooking,Item_Marshmallow,Marshmallows,5,1,3,Sugar x2; Stick x2; Solution x3,708:2;705:2;695:3
Recipe_Marshmellow 21,cooking,Item_Marshmallow,Marshmallows,5,1,3,Sugar x3; Stick x2; Solution x2,708:3;705:2;695:2
Recipe_Marshmellow 22,cooking,Item_Marshmallow,Marshmallows,2,1,4,Sugar x1; Stick x1; Solution x1; Egg x1,708:1;705:1;695:1;440:1
Recipe_Marshmellow 23,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x2; Stick x1; Solution x1; Egg x1,708:2;705:1;695:1;440:1
Recipe_Marshmellow 24,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x1; Stick x2; Solution x1; Egg x1,708:1;705:2;695:1;440:1
Recipe_Marshmellow 25,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x1; Stick x1; Solution x2; Egg x1,708:1;705:1;695:2;440:1
Recipe_Marshmellow 26,cooking,Item_Marshmallow,Marshmallows,4,1,4,Sugar x2; Stick x2; Solution x1; Egg x1,708:2;705:2;695:1;440:1
Recipe_Marshmellow 27,cooking,Item_Marshmallow,Marshmallows,4,1,4,Sugar x1; Stick x2; Solution x2; Egg x1,708:1;705:2;695:2;440:1
Recipe_Marshmellow 28,cooking,Item_Marshmallow,Marshmallows,5,1,4,Sugar x2; Stick x2; Solution x2; Egg x1,708:2;705:2;695:2;440:1
Recipe_Marshmellow 29,cooking,Item_Marshmallow,Marshmallows,6,1,4,Sugar x2; Stick x2; Solution x3; Egg x1,708:2;705:2;695:3;440:1
Recipe_Marshmellow 30,cooking,Item_Marshmallow,Marshmallows,6,1,4,Sugar x3; Stick x2; Solution x2; Egg x1,708:3;705:2;695:2;440:1
Recipe_Marshmellow 31,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x1; Stick x1; Solution x1; Egg x2,708:1;705:1;695:1;440:2
Recipe_Marshmellow 32,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x2; Stick x1; Solution x1; Egg x2,708:2;705:1;695:1;440:2
Recipe_Marshmellow 33,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x1; Stick x2; Solution x1; Egg x2,708:1;705:2;695:1;440:2
Recipe_Marshmellow 34,cooking,Item_Marshmallow,Marshmallows,3,1,4,Sugar x1; Stick x1; Solution x2; Egg x2,708:1;705:1;695:2;440:2
Recipe_Marshmellow 35,cooking,Item_Marshmallow,Marshmallows,4,1,4,Sugar x2; Stick x2; Solution x1; Egg x2,708:2;705:2;695:1;440:2
Recipe_Marshmellow 36,cooking,Item_Marshmallow,Marshmallows,4,1,4,Sugar x1; Stick x2; Solution x2; Egg x2,708:1;705:2;695:2;440:2
Recipe_Marshmellow 37,cooking,Item_Marshmallow,Marshmallows,5,1,4,Sugar x2; Stick x2; Solution x2; Egg x2,708:2;705:2;695:2;440:2
Recipe_Marshmellow 38,cooking,Item_Marshmallow,Marshmallows,6,1,4,Sugar x2; Stick x2; Solution x3; Egg x2,708:2;705:2;695:3;440:2
Recipe_Marshmellow 39,cooking,Item_Marshmallow,Marshmallows,6,1,4,Sugar x3; Stick x2; Solution x2; Egg x2,708:3;705:2;695:2;440:2
Recipe_MashedPotatoes,cooking,Item_MashedPotatoes,Mashed Potatoes,1,1,2,Stick Grenade x1; Potato x1,946:1;610:1
Recipe_MashedPotatoes_1,cooking,Item_MashedPotatoes,Mashed Potatoes,1,1,2,Potato x1; Rock x1,610:1;645:1
Recipe_MashedPotatoes_2,cooking,Item_MashedPotatoes,Mashed Potatoes,1,1,1,Potato x2,610:2
Recipe_MashedPotatoes_3,cooking,Item_MashedPotatoes,Mashed Potatoes,1,1,2,Potato x1; Bottled Water x1,610:1;368:1
Recipe_MashedPotatoes_4,cooking,Item_MashedPotatoes,Mashed Potatoes,2,1,2,Potato x1; Whole Milk x1,610:1;561:1
Recipe_MatchaCup_1 1,cooking,Item_MatchaTeaCup,Green Tea,4,1,2,Matcha x2; Bottled Water x1,550:2;368:1
Recipe_MatchaCup_1 2,cooking,Item_MatchaTeaCup,Green Tea,4,1,2,Matcha x1; Bottled Water x2,550:1;368:2
Recipe_MatchaCup_1 3,cooking,Item_MatchaTeaCup,Green Tea,6,1,2,Matcha x2; Bottled Water x2,550:2;368:2
Recipe_MatchaCup_1,cooking,Item_MatchaTeaCup,Green Tea,2,1,2,Matcha x1; Bottled Water x1,550:1;368:1
Recipe_MatchaCup_2 1,cooking,Item_MatchaTeaCup,Green Tea,2,1,2,Matcha x2; Solution x1,550:2;695:1
Recipe_MatchaCup_2 2,cooking,Item_MatchaTeaCup,Green Tea,2,1,2,Matcha x1; Solution x2,550:1;695:2
Recipe_MatchaCup_2 3,cooking,Item_MatchaTeaCup,Green Tea,3,1,2,Matcha x2; Solution x2,550:2;695:2
Recipe_MatchaCup_2,cooking,Item_MatchaTeaCup,Green Tea,1,1,2,Matcha x1; Solution x1,550:1;695:1
Recipe_MatchaGum_1 1,cooking,Item_MatchaGum,Green Tea Gum,3,1,2,Matcha x2; Rubber x1,550:2;650:1
Recipe_MatchaGum_1 2,cooking,Item_MatchaGum,Green Tea Gum,3,1,2,Matcha x1; Rubber x2,550:1;650:2
Recipe_MatchaGum_1 3,cooking,Item_MatchaGum,Green Tea Gum,4,1,2,Matcha x2; Rubber x2,550:2;650:2
Recipe_MatchaGum_1,cooking,Item_MatchaGum,Green Tea Gum,1,1,2,Matcha x1; Rubber x1,550:1;650:1
Recipe_MatchaGum_2 1,cooking,Item_MatchaGum,Green Tea Gum,3,1,2,Matcha x2; Used Rubber x1,550:2;731:1
Recipe_MatchaGum_2 2,cooking,Item_MatchaGum,Green Tea Gum,3,1,2,Matcha x1; Used Rubber x2,550:1;731:2
Recipe_MatchaGum_2 3,cooking,Item_MatchaGum,Green Tea Gum,4,1,2,Matcha x2; Used Rubber x2,550:2;731:2
Recipe_MatchaGum_2,cooking,Item_MatchaGum,Green Tea Gum,1,1,2,Matcha x1; Used Rubber x1,550:1;731:1
Recipe_MeatSkewers_1 1,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Goblin flesh x1; Stick x1,471:1;705:1
Recipe_MeatSkewers_1 2,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Craw flesh x1; Stick x1,415:1;705:1
Recipe_MeatSkewers_1 3,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Dog flesh x1; Stick x1,432:1;705:1
Recipe_MeatSkewers_1 4,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Human flesh x1; Stick x1,504:1;705:1
Recipe_MeatSkewers_1 5,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Shav'Wa flesh x1; Stick x1,537:1;705:1
Recipe_MeatSkewers_1 6,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Hellshrew flesh x1; Stick x1,683:1;705:1
Recipe_MeatSkewers_1,cooking,Item_MeatSkewers,Meat Skewers,2,1,2,Goblin flesh x2; Stick x1,471:2;705:1
Recipe_MeatSkewers_2,cooking,Item_MeatSkewers,Meat Skewers,2,1,2,Mystery Meat x1; Stick x1,576:1;705:1
Recipe_MeatSkewersBone 1,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Craw flesh x1; Bone x1,415:1;363:1
Recipe_MeatSkewersBone 2,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Dog flesh x1; Bone x1,432:1;363:1
Recipe_MeatSkewersBone 3,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Goblin flesh x1; Bone x1,471:1;363:1
Recipe_MeatSkewersBone 4,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Human flesh x1; Bone x1,504:1;363:1
Recipe_MeatSkewersBone 5,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Shav'Wa flesh x1; Bone x1,537:1;363:1
Recipe_MeatSkewersBone 6,cooking,Item_MeatSkewers,Meat Skewers,1,1,2,Hellshrew flesh x1; Bone x1,683:1;363:1
Recipe_Meringue_1,cooking,Item_Meringue,Meringue,2,1,2,Egg x1; Sugar x1,440:1;708:1
Recipe_Meringue_2 1,cooking,Item_Meringue,Meringue,3,1,2,Egg x1; Sugar x2,440:1;708:2
Recipe_Meringue_2,cooking,Item_Meringue,Meringue,5,1,2,Egg x2; Sugar x2,440:2;708:2
Recipe_Meringue_3 1,cooking,Item_Meringue,Meringue,12,1,2,Egg x3; Sugar x3,440:3;708:3
Recipe_Meringue_3,cooking,Item_Meringue,Meringue,9,1,2,Egg x2; Sugar x3,440:2;708:3
Recipe_Milkshake_1 1,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,2,1,2,Skimmed Milk x1; Chocolate Syrup x2,558:1;398:2
Recipe_Milkshake_1 2,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,2,1,2,Skimmed Milk x2; Chocolate Syrup x1,558:2;398:1
Recipe_Milkshake_1 3,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,3,1,2,Skimmed Milk x2; Chocolate Syrup x2,558:2;398:2
Recipe_Milkshake_1,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,1,1,2,Skimmed Milk x1; Chocolate Syrup x1,558:1;398:1
Recipe_Milkshake_2 1,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,2,1,2,Low Fat Milk x1; Chocolate Syrup x2,560:1;398:2
Recipe_Milkshake_2 2,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,2,1,2,Low Fat Milk x2; Chocolate Syrup x1,560:2;398:1
Recipe_Milkshake_2 3,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,3,1,2,Low Fat Milk x2; Chocolate Syrup x2,560:2;398:2
Recipe_Milkshake_2,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,1,1,2,Low Fat Milk x1; Chocolate Syrup x1,560:1;398:1
Recipe_Milkshake_3 1,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,3,1,2,Whole Milk x1; Chocolate Syrup x2,561:1;398:2
Recipe_Milkshake_3 2,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,3,1,2,Whole Milk x2; Chocolate Syrup x1,561:2;398:1
Recipe_Milkshake_3 3,cooking,Item_MilkshakeChocolate,Chocolate Milkshake,4,1,2,Whole Milk x2; Chocolate Syrup x2,561:2;398:2
