name,category,id,displayName,description,flavor,itemQuality,itemQuality_name,slotType,slotType_name,itemTags,itemTags_name,useType,useType_name,weightClass,weightClass_name,basePrice,sellable,stackSize,inventorySize,maxDurability,appliesEnchantment,modifiesCaliber,modifiersOnEquip,modifiersOnInventory,baseAttributes
Enchantment_SenderOil,Enchantments/Oils/New/DamageFlat,256,Sender Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,213,0,,,
Enchantment_SolidOil,Enchantments/Oils/New/DamageFlat,275,Solid Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,350,1,0,1x1,1000,232,0,,,
Enchantment_ComplicatedOil,Enchantments/Oils/New/DamagePercentage,91,Complicated Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,49,0,,,
Enchantment_DamageOil,Enchantments/Oils/New/DamagePercentage,102,Damage Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1300,1,0,1x1,1000,60,0,,,
Enchantment_DumDumOil,Enchantments/Oils/New/DamagePercentage,118,Dum Dum Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,76,0,,,
Enchantment_FirstBloodOil,Enchantments/Oils/New/DamagePercentage,137,First Blood Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,95,0,,,
Enchantment_FranciscanOil,Enchantments/Oils/New/DamagePercentage,146,Franciscan Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,450,1,0,1x1,1000,104,0,,,
Enchantment_GlassCannonOil,Enchantments/Oils/New/DamagePercentage,153,Glass Cannon Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,111,0,,,
Enchantment_GreatOil,Enchantments/Oils/New/DamagePercentage,154,Great Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,450,1,0,1x1,1000,112,0,,,
Enchantment_GroundedOil,Enchantments/Oils/New/DamagePercentage,155,Grounded Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,113,0,,,
Enchantment_HeavyOil,Enchantments/Oils/New/DamagePercentage,159,Heavy Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,117,0,,,
Enchantment_HipBlasterOil,Enchantments/Oils/New/DamagePercentage,164,Hip Blaster Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,122,0,,,
Enchantment_LauncherOil,Enchantments/Oils/New/DamagePercentage,183,Launcher Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,141,0,,,
Enchantment_OverclockOil,Enchantments/Oils/New/DamagePercentage,210,Overclock Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,168,0,,,
Enchantment_PuncherOil,Enchantments/Oils/New/DamagePercentage,228,Puncher Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,186,0,,,
Enchantment_SlowPunchOil,Enchantments/Oils/New/DamagePercentage,270,Slow Punch Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,227,0,,,
Enchantment_SpartanOil,Enchantments/Oils/New/DamagePercentage,276,Spartan Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,233,0,,,
Enchantment_TerminatorOil,Enchantments/Oils/New/DamagePercentage,295,Terminator Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,253,0,,,
Enchantment_DenseOil,Enchantments/Oils/New/Durability,107,Dense Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,65,0,,,
Enchantment_DetuneOil,Enchantments/Oils/New/Durability,108,Detune Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,66,0,,,
Enchantment_FeatureGun,Enchantments/Oils/New/Durability,133,FeatureGun,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,92,0,,,
Enchantment_GentleOil,Enchantments/Oils/New/Durability,152,Gentle Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,110,0,,,
Enchantment_HeftyOil,Enchantments/Oils/New/Durability,161,Hefty Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,119,0,,,
Enchantment_HighGradeOil,Enchantments/Oils/New/Durability,163,High Grade Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,121,0,,,
Enchantment_InheritedOil,Enchantments/Oils/New/Durability,174,Inherited Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1500,1,0,1x1,1000,132,0,,,
Enchantment_ReleaseOil,Enchantments/Oils/New/Durability,237,Release Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1100,1,0,1x1,1000,194,0,,,
Enchantment_RigidSystemOil,Enchantments/Oils/New/Durability,240,Rigid System Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,197,0,,,
Enchantment_RobustMechanicsOil,Enchantments/Oils/New/Durability,242,Robust Mechanics Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,199,0,,,
Enchantment_RubberOil,Enchantments/Oils/New/Durability,245,Rubber Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,202,0,,,
Enchantment_SeatedFitOil,Enchantments/Oils/New/Durability,253,Seated Fit Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,210,0,,,
Enchantment_SensibleOil,Enchantments/Oils/New/Durability,257,Sensible Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,214,0,,,
Enchantment_SlippyCoatingOil,Enchantments/Oils/New/Durability,267,Slippy Coating Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,224,0,,,
Enchantment_SoftBulletOil,Enchantments/Oils/New/Durability,274,Enchantment_SoftBulletOil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,231,0,,,
Enchantment_StiffyFitOil,Enchantments/Oils/New/Durability,284,Stiffy Fit Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,241,0,,,
Enchantment_TrustyOldOil,Enchantments/Oils/New/Durability,306,Trusty Old Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,750,1,0,1x1,1000,264,0,,,
Enchantment_ClashOil,Enchantments/Oils/New/Knockback,1081,Clash Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x2,1000,296,0,,,
Enchantment_ExcessiveForceOil,Enchantments/Oils/New/Knockback,1083,Excessive Force Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x1,1000,297,0,,,
Enchantment_ExcessivePowderOil,Enchantments/Oils/New/Knockback,1084,Excessive Powder Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,150,1,0,1x1,1000,298,0,,,
Enchantment_FlatEnergyOil,Enchantments/Oils/New/Knockback,1072,Flat Energy Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x1,1000,299,0,,,
Enchantment_JudoOil,Enchantments/Oils/New/Knockback,1086,Judo Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,300,0,,,
Enchantment_KnockbackOil,Enchantments/Oils/New/Knockback,1071,Knockback Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,301,0,,,
Enchantment_KravMagaOil,Enchantments/Oils/New/Knockback,1078,Krav Maga Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,302,0,,,
Enchantment_MantisShrimpOil,Enchantments/Oils/New/Knockback,1075,Mantis Shrimp Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,303,0,,,
Enchantment_MedicinBallOil,Enchantments/Oils/New/Knockback,1082,Medicin Ball Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,304,0,,,
Enchantment_MooseOil,Enchantments/Oils/New/Knockback,1085,Moose Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x1,1000,305,0,,,
Enchantment_MuleOil,Enchantments/Oils/New/Knockback,1077,Mule Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x2,1000,306,0,,,
Enchantment_RamOil,Enchantments/Oils/New/Knockback,1076,Ram Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,350,1,0,1x1,1000,307,0,,,
Enchantment_RiotOil,Enchantments/Oils/New/Knockback,1080,Riot Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,520,1,0,1x1,1000,308,0,,,
Enchantment_ShoveOil,Enchantments/Oils/New/Knockback,1073,Shove Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,309,0,,,
Enchantment_SturdyOil,Enchantments/Oils/New/Knockback,1079,Sturdy Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,450,1,0,1x1,1000,310,0,,,
Enchantment_UntightenedScrewOil,Enchantments/Oils/New/Knockback,1074,Untightened Screw Oil,---,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,311,0,,,
Enchantment_BlackFridayOil,Enchantments/Oils/New/Multishot,64,Black Friday Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,22,0,,,
Enchantment_BombardOil,Enchantments/Oils/New/Multishot,68,Bombard Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,26,0,,,
Enchantment_BoomstickOil,Enchantments/Oils/New/Multishot,69,Boomstick Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,27,0,,,
Enchantment_CarelessSplitterOil,Enchantments/Oils/New/Multishot,80,Careless Splitter Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,38,0,,,
Enchantment_DivisionOil,Enchantments/Oils/New/Multishot,112,Division Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,70,0,,,
Enchantment_DoubleNothingOil,Enchantments/Oils/New/Multishot,116,Double Nothing Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,74,0,,,
Enchantment_ElephantOil,Enchantments/Oils/New/Multishot,124,Elephant Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,81,0,,,
Enchantment_GeminiOil,Enchantments/Oils/New/Multishot,151,Gemini Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,109,0,,,
Enchantment_MatrixOil,Enchantments/Oils/New/Multishot,197,Matrix Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,155,0,,,
Enchantment_MultichamberOil,Enchantments/Oils/New/Multishot,201,Multichamber Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,159,0,,,
Enchantment_MultishotOil,Enchantments/Oils/New/Multishot,202,Multishot Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,160,0,,,
Enchantment_ParallelMagOil,Enchantments/Oils/New/Multishot,213,Parallel Mag Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,171,0,,,
Enchantment_ScatterOil,Enchantments/Oils/New/Multishot,251,Scatter Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,208,0,,,
Enchantment_ShredderOil,Enchantments/Oils/New/Multishot,262,Shredder Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,219,0,,,
Enchantment_SupressiveOil,Enchantments/Oils/New/Multishot,287,Supressive Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,244,0,,,
Enchantment_TandemOil,Enchantments/Oils/New/Multishot,291,Tandem Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,249,0,,,
Enchantment_TwiceOil,Enchantments/Oils/New/Multishot,308,Twice Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,266,0,,,
Enchantment_TwoTimeOil,Enchantments/Oils/New/Multishot,309,Two Time Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1300,1,0,1x1,1000,267,0,,,
Enchantment_BadPlanetOil,Enchantments/Oils/New/Penetration,57,Bad Planet Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,15,0,,,
Enchantment_BystanderOil,Enchantments/Oils/New/Penetration,77,Bystander Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,35,0,,,
Enchantment_CollateralOil,Enchantments/Oils/New/Penetration,90,Collateral Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,350,1,0,1x1,1000,48,0,,,
Enchantment_ConsiderateOil,Enchantments/Oils/New/Penetration,95,Considerate Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,53,0,,,
Enchantment_FarsightedOil,Enchantments/Oils/New/Penetration,129,Farsighted Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,200,1,0,1x1,1000,88,0,,,
Enchantment_HeavyLeadOil,Enchantments/Oils/New/Penetration,158,Heavy Lead Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,100,1,0,1x1,1000,116,0,,,
Enchantment_InconsiderateOil,Enchantments/Oils/New/Penetration,173,Inconsiderate Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,250,1,0,1x1,1000,131,0,,,
Enchantment_JungianOil,Enchantments/Oils/New/Penetration,177,Jungian Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,135,0,,,
Enchantment_NeedleeyeOil,Enchantments/Oils/New/Penetration,204,Needleeye Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,200,1,0,1x1,1000,162,0,,,
Enchantment_OverdoseOil,Enchantments/Oils/New/Penetration,211,Overdose Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,100,1,0,1x1,1000,169,0,,,
Enchantment_PenetrationOil,Enchantments/Oils/New/Penetration,215,Penetration Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,173,0,,,
Enchantment_RigorOil,Enchantments/Oils/New/Penetration,241,Rigor Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,125,1,0,1x1,1000,198,0,,,
Enchantment_SectOil,Enchantments/Oils/New/Penetration,255,Sect Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,212,0,,,
Enchantment_SurgicalLaserOil,Enchantments/Oils/New/Penetration,288,Surgical Laser Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x2,1000,246,0,,,
Enchantment_TooMuchOil,Enchantments/Oils/New/Penetration,303,Too Much Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,261,0,,,
Enchantment_UntechnicalOil,Enchantments/Oils/New/Penetration,311,Untechnical Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,269,0,,,
Enchantment_VasectomyOil,Enchantments/Oils/New/Penetration,312,Vasectomy Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,270,0,,,
Enchantment_AttackSpeedOil,Enchantments/Oils/New/RPM,55,Attack Speed Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,13,0,,,
Enchantment_BBOil,Enchantments/Oils/New/RPM,59,BB Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,17,0,,,
Enchantment_BlurtOil,Enchantments/Oils/New/RPM,66,Blurt Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,24,0,,,
Enchantment_DoubleFireOil,Enchantments/Oils/New/RPM,114,Double Fire Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,72,0,,,
Enchantment_FragileSystemOil,Enchantments/Oils/New/RPM,145,Fragile System Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,103,0,,,
Enchantment_LightweightOil,Enchantments/Oils/New/RPM,189,Lightweight Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,147,0,,,
Enchantment_MachineOil,Enchantments/Oils/New/RPM,193,Machine Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,151,0,,,
Enchantment_NoLookOil,Enchantments/Oils/New/RPM,206,No Look Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,164,0,,,
Enchantment_PerforateOil,Enchantments/Oils/New/RPM,217,Perforate Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,175,0,,,
Enchantment_RapidInternalsOil,Enchantments/Oils/New/RPM,232,Rapid Internals Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x1,1000,189,0,,,
Enchantment_RookieOil,Enchantments/Oils/New/RPM,244,Rookie Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,201,0,,,
Enchantment_ShowerOil,Enchantments/Oils/New/RPM,261,Shower Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,218,0,,,
Enchantment_SpitterOil,Enchantments/Oils/New/RPM,278,Spitter Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,235,0,,,
Enchantment_StationaryOil,Enchantments/Oils/New/RPM,282,Stationary Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x2,1000,239,0,,,
Enchantment_WasterOil,Enchantments/Oils/New/RPM,318,Waster Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,276,0,,,
Enchantment_ZeroFucksOil,Enchantments/Oils/New/RPM,324,Zero Fucks Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,282,0,,,
Enchantment_BracedOil,Enchantments/Oils/New/Recoil,73,Braced Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,31,0,,,
Enchantment_CasualOil,Enchantments/Oils/New/Recoil,82,Casual Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,40,0,,,
Enchantment_ContainedForceOil,Enchantments/Oils/New/Recoil,96,Contained Force Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,54,0,,,
Enchantment_EasyOil,Enchantments/Oils/New/Recoil,121,Easy Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,79,0,,,
Enchantment_EasyPlopOil,Enchantments/Oils/New/Recoil,122,Easy Plop Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,80,0,,,
Enchantment_FlowFunnelOil,Enchantments/Oils/New/Recoil,141,Flow Funnel Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,99,0,,,
Enchantment_LessRecoilOil,Enchantments/Oils/New/Recoil,187,Less Recoil Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,145,0,,,
Enchantment_ModernTechnologyOil,Enchantments/Oils/New/Recoil,199,Modern Technology Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,600,1,0,1x1,1000,157,0,,,
Enchantment_PeashooterOil,Enchantments/Oils/New/Recoil,214,Peashooter Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,172,0,,,
Enchantment_PurseGunOil,Enchantments/Oils/New/Recoil,230,Purse Gun Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,188,0,,,
Enchantment_ReadyOil,Enchantments/Oils/New/Recoil,233,Ready Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,190,0,,,
Enchantment_RelaxOil,Enchantments/Oils/New/Recoil,236,Relax Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,193,0,,,
Enchantment_SafetyOil,Enchantments/Oils/New/Recoil,248,Safety Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,205,0,,,
Enchantment_StabilityOil,Enchantments/Oils/New/Recoil,280,Stability Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,237,0,,,
Enchantment_StableHipOil,Enchantments/Oils/New/Recoil,281,Stable Hip Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1100,1,0,1x1,1000,238,0,,,
Enchantment_TensionOil,Enchantments/Oils/New/Recoil,294,Tension Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1100,1,0,1x1,1000,252,0,,,
Enchantment_VegetableOil,Enchantments/Oils/New/Recoil,314,Vegetable Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,272,0,,,
Enchantment_BulkOil,Enchantments/Oils/New/Recycle,76,Bulk Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,34,0,,,
Enchantment_CarefreeOil,Enchantments/Oils/New/Recycle,78,Carefree Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,36,0,,,
Enchantment_CheapOil,Enchantments/Oils/New/Recycle,86,Cheap Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,44,0,,,
Enchantment_DoOverOil,Enchantments/Oils/New/Recycle,113,Do-over Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,71,0,,,
Enchantment_FoodStampOil,Enchantments/Oils/New/Recycle,143,Food Stamp Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,300,1,0,1x1,1000,101,0,,,
Enchantment_HeavyPocketsOil,Enchantments/Oils/New/Recycle,160,Heavy Pockets  Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,118,0,,,
Enchantment_HeliumOil,Enchantments/Oils/New/Recycle,162,Helium Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,120,0,,,
Enchantment_KeepOil,Enchantments/Oils/New/Recycle,178,Keep Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,136,0,,,
Enchantment_LastDropOil,Enchantments/Oils/New/Recycle,181,Last Drop Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,250,1,0,1x1,1000,139,0,,,
Enchantment_MosquitoOil,Enchantments/Oils/New/Recycle,200,Mosquito Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,158,0,,,
Enchantment_PlopBackOil,Enchantments/Oils/New/Recycle,222,Plop Back Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,181,0,,,
Enchantment_RecycleOil,Enchantments/Oils/New/Recycle,235,Recycle Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,192,0,,,
Enchantment_SaviourOil,Enchantments/Oils/New/Recycle,250,Saviour Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,207,0,,,
Enchantment_TetrisOil,Enchantments/Oils/New/Recycle,298,Tetris Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x1,1000,256,0,,,
Enchantment_WalkEasyOil,Enchantments/Oils/New/Recycle,317,Walk Easy Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,250,1,0,1x1,1000,275,0,,,
Enchantment_WhosCountingOil,Enchantments/Oils/New/Recycle,321,Whos Counting Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,500,1,0,1x1,1000,279,0,,,
Enchantment_ActionOil,Enchantments/Oils/New/Reload,43,Action Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,700,1,0,1x1,1000,1,0,,,
Enchantment_AirSoftOil,Enchantments/Oils/New/Reload,47,Airsoft Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,650,1,0,1x1,1000,5,0,,,
Enchantment_CompoOil,Enchantments/Oils/New/Reload,92,Compo Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1100,1,0,1x1,1000,50,0,,,
Enchantment_CycleOil,Enchantments/Oils/New/Reload,101,Cycle Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,59,0,,,
Enchantment_DoubleLockOil,Enchantments/Oils/New/Reload,115,Double Lock Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,73,0,,,
Enchantment_DynamicOil,Enchantments/Oils/New/Reload,119,Dynamic Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,450,1,0,1x1,1000,77,0,,,
Enchantment_FidgetLordOil,Enchantments/Oils/New/Reload,134,Fidget Lord Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,93,0,,,
